model,threshold,precision_positive,recall_positive,f1_positive,accuracy,balanced_accuracy,predicted_positive_rate
HistGradientBoostingRegularized,0.1,0.2204223315013017,0.9876863253402463,0.36041149343738915,0.323875,0.5764666720397994,0.86425
HistGradientBoostingRegularized,0.11,0.22552811663195477,0.9825016202203499,0.36684815486993344,0.345875,0.5881224223139848,0.84025
HistGradientBoostingRegularized,0.12,0.23127584622453667,0.9786130913804277,0.37413280475718536,0.3685,0.6006585667526267,0.816125
HistGradientBoostingRegularized,0.13,0.23588456712672523,0.9747245625405055,0.37984594014395756,0.386125,0.6100972975316745,0.797
HistGradientBoostingRegularized,0.14,0.24053880692751764,0.9721322099805574,0.38565368299267255,0.402625,0.6193323276943208,0.7795
HistGradientBoostingRegularized,0.15,0.24499178981937603,0.9669475048606611,0.39093410192584827,0.418875,0.6274260522599728,0.76125
HistGradientBoostingRegularized,0.16,0.24962229310055398,0.9637070641607258,0.39653333333333335,0.43425,0.6357175556207068,0.744625
HistGradientBoostingRegularized,0.17,0.2542866941015089,0.9611147116007777,0.40216949152542375,0.448875,0.6437910556610053,0.729
HistGradientBoostingRegularized,0.18,0.2575678040244969,0.9539857420609202,0.4056213833011849,0.46075,0.6484347170890012,0.714375
HistGradientBoostingRegularized,0.19,0.26212202540704954,0.949449125081011,0.4108244531688166,0.47475,0.6553812142363394,0.698625
HistGradientBoostingRegularized,0.2,0.26659372720641866,0.9475048606610499,0.416109292728049,0.487125,0.6623074868583242,0.6855
HistGradientBoostingRegularized,0.21,0.27177765342286886,0.9442644199611148,0.42207415990730013,0.50125,0.6698246368041597,0.670125
HistGradientBoostingRegularized,0.22,0.27745995423340963,0.9429682436811406,0.428760866362163,0.515375,0.6780816129355061,0.6555
HistGradientBoostingRegularized,0.23,0.2834507042253521,0.9390797148412184,0.4354620586025545,0.530375,0.6858942015432667,0.639
HistGradientBoostingRegularized,0.24,0.2865090403337969,0.9345430978613092,0.43856447688564476,0.5385,0.6892012376405818,0.629125
HistGradientBoostingRegularized,0.25,0.29212566299469606,0.9280622164614387,0.4443754848719938,0.552375,0.6953304732609191,0.61275
HistGradientBoostingRegularized,0.26,0.29737061769616024,0.9235255994815295,0.4498816101026046,0.564375,0.7010380049444197,0.599
HistGradientBoostingRegularized,0.27,0.30221653878942883,0.9189889825016202,0.4548516439454691,0.575125,0.7059711832130217,0.5865
HistGradientBoostingRegularized,0.28,0.3083479020979021,0.9144523655217109,0.4611864683771858,0.587875,0.7121433269454613,0.572
HistGradientBoostingRegularized,0.29,0.3130434782608696,0.9099157485418017,0.46582614465826144,0.5975,0.7163795871406546,0.560625
HistGradientBoostingRegularized,0.3,0.3177782836330526,0.9047310434219054,0.47035040431266845,0.607,0.7202918032658543,0.549125
HistGradientBoostingRegularized,0.31,0.32233325586799905,0.8988982501620221,0.47451248717071504,0.616,0.723647669296591,0.537875
HistGradientBoostingRegularized,0.32,0.32514757969303426,0.8924173687621516,0.4766355140186916,0.622,0.7248984784030674,0.529375
HistGradientBoostingRegularized,0.33,0.3285198555956679,0.8846403110823072,0.47911547911547914,0.629,0.7262755527844554,0.519375
HistGradientBoostingRegularized,0.34,0.3326781326781327,0.8775113415424498,0.48245145198646,0.636875,0.7284412832847761,0.50875
HistGradientBoostingRegularized,0.35,0.33869751068644705,0.8729747245625405,0.4880434782608696,0.64675,0.7328324141629491,0.497125
HistGradientBoostingRegularized,0.36,0.3458859943255094,0.8690861957226182,0.4948339483394834,0.65775,0.7381670718430344,0.484625
HistGradientBoostingRegularized,0.37,0.3509095702610071,0.8626053143227479,0.49887556221889057,0.66575,0.7406568464133485,0.474125
HistGradientBoostingRegularized,0.38,0.35590933621154885,0.8548282566429034,0.5025719184606592,0.673625,0.7425759681851656,0.46325
HistGradientBoostingRegularized,0.39,0.36050674745249245,0.848347375243033,0.5059914959412447,0.6805,0.744368824682071,0.453875
HistGradientBoostingRegularized,0.4,0.367572156196944,0.8418664938431627,0.5117195194012212,0.690125,0.7478652586917532,0.44175
HistGradientBoostingRegularized,0.41,0.3738425925925926,0.8373298768632534,0.5169033806761353,0.698125,0.7510948594475784,0.432
HistGradientBoostingRegularized,0.42,0.3801308744794765,0.8282566429034348,0.5211009174311927,0.706375,0.7527530697868576,0.42025
HistGradientBoostingRegularized,0.43,0.3856269113149847,0.8172391445236552,0.5239975067525452,0.713625,0.7530519712087069,0.40875
HistGradientBoostingRegularized,0.44,0.3915756630265211,0.813350615683733,0.5286436394271272,0.72025,0.7556763919366474,0.400625
HistGradientBoostingRegularized,0.45,0.3987158908507223,0.8049254698639015,0.5332760841562902,0.72825,0.7574263403214505,0.389375
HistGradientBoostingRegularized,0.46,0.40381453469253537,0.7958522359040829,0.5357766143106457,0.734,0.7575358438309325,0.380125
HistGradientBoostingRegularized,0.47,0.40993578911794526,0.7861309138042774,0.5388716126166149,0.7405,0.7578633506608501,0.369875
HistGradientBoostingRegularized,0.48,0.41603053435114506,0.7770576798444588,0.5419209039548023,0.746625,0.7582051601948019,0.36025
HistGradientBoostingRegularized,0.49,0.4226509467667024,0.7666882696046662,0.5449101796407185,0.753,0.7582086229547258,0.349875
HistGradientBoostingRegularized,0.5,0.43083149374540103,0.7589112119248218,0.5496362356254401,0.760125,0.7596631326776038,0.33975
HistGradientBoostingRegularized,0.51,0.43761850587789153,0.7478937135450421,0.5521531100478468,0.766,0.7591102453430647,0.329625
HistGradientBoostingRegularized,0.52,0.44557556773688334,0.7375243033052495,0.5555284354405663,0.772375,0.7591137081029887,0.31925
HistGradientBoostingRegularized,0.53,0.4532258064516129,0.728451069345431,0.5587869748943575,0.778125,0.7592232116124709,0.31
HistGradientBoostingRegularized,0.54,0.45802161263507896,0.7141931302657162,0.5581159787287922,0.781875,0.7561208798300859,0.30075
HistGradientBoostingRegularized,0.55,0.4638734501923899,0.7031756318859365,0.5589902112313241,0.786,0.7544838977146888,0.292375
HistGradientBoostingRegularized,0.56,0.47363757199822776,0.6928062216461439,0.5626315789473684,0.79225,0.7544099251331231,0.282125
HistGradientBoostingRegularized,0.57,0.4818181818181818,0.6869734283862605,0.566390595778787,0.797125,0.7552104248946945,0.275
HistGradientBoostingRegularized,0.58,0.4894316580554251,0.6753078418664938,0.5675381263616558,0.8015,0.7534817047337734,0.266125
HistGradientBoostingRegularized,0.59,0.4963574550752793,0.662346079066753,0.5674625208217657,0.80525,0.7508725904083959,0.257375
HistGradientBoostingRegularized,0.6,0.5080160320641283,0.6571613739468568,0.5730432325515682,0.811125,0.7525391816303899,0.2495
HistGradientBoostingRegularized,0.61,0.5186721991701245,0.6480881399870383,0.5762028233938347,0.816125,0.7521840730909328,0.241
HistGradientBoostingRegularized,0.62,0.5261194029850746,0.6396629941672067,0.5773618016964025,0.819375,0.7509914784991214,0.2345
HistGradientBoostingRegularized,0.63,0.5366391184573003,0.6312378483473753,0.5801072066706373,0.82375,0.7504958019807187,0.226875
HistGradientBoostingRegularized,0.64,0.5454026270702456,0.6189241736876215,0.5798421372191864,0.827,0.7478235550178853,0.218875
HistGradientBoostingRegularized,0.65,0.5554231227651967,0.6040181464679196,0.5787022663769016,0.830375,0.7442423084825273,0.20975
HistGradientBoostingRegularized,0.66,0.5652717051842598,0.5865197666882696,0.5756997455470738,0.83325,0.739364885667195,0.200125
HistGradientBoostingRegularized,0.67,0.5733766233766234,0.5722618276085548,0.5728186831008758,0.835375,0.735255894445442,0.1925
HistGradientBoostingRegularized,0.68,0.5773610180843939,0.5586519766688269,0.5678524374176548,0.836,0.7304642878543144,0.186625
HistGradientBoostingRegularized,0.69,0.5881118881118881,0.5450421257290992,0.5657584931046081,0.838625,0.7269116467270245,0.17875
HistGradientBoostingRegularized,0.7,0.5951859956236324,0.5288399222294232,0.5600549073438572,0.83975,0.7214433465878416,0.171375
HistGradientBoostingRegularized,0.71,0.601526717557252,0.5106934543097861,0.5524009814230635,0.840375,0.7149254788971882,0.16375
HistGradientBoostingRegularized,0.72,0.6090764331210191,0.4957874270900843,0.5466237942122186,0.841375,0.7098729608735228,0.157
HistGradientBoostingRegularized,0.73,0.6187290969899666,0.4795852235904083,0.5403431909456006,0.842625,0.7044820960758298,0.1495
HistGradientBoostingRegularized,0.74,0.6334801762114537,0.4659753726506805,0.5369678864824496,0.845,0.7007745842655602,0.141875
HistGradientBoostingRegularized,0.75,0.6484962406015038,0.4471808165910564,0.5293440736478712,0.846625,0.6946295905783221,0.133
HistGradientBoostingRegularized,0.76,0.6620416253716551,0.43292287751134156,0.5235109717868338,0.848,0.6900559873076298,0.126125
HistGradientBoostingRegularized,0.77,0.67982924226254,0.4128321451717434,0.5137096774193548,0.84925,0.6831854701389148,0.117125
HistGradientBoostingRegularized,0.78,0.6909920182440137,0.3927414128321452,0.5008264462809917,0.849,0.6753857288723216,0.109625
HistGradientBoostingRegularized,0.79,0.6950182260024301,0.37070641607258586,0.4835164835164835,0.84725,0.665916937322339,0.102875
HistGradientBoostingRegularized,0.8,0.7127799736495388,0.3506156837329877,0.47002606429192006,0.8475,0.6584269374217052,0.094875
HistGradientBoostingRegularized,0.81,0.7243867243867244,0.32534024627349317,0.4490161001788909,0.846,0.6478799729121841,0.086625
HistGradientBoostingRegularized,0.82,0.750392464678179,0.3097861309138043,0.43853211009174314,0.847,0.6425808461600151,0.079625
HistGradientBoostingRegularized,0.83,0.753448275862069,0.2832145171743357,0.4116815826660386,0.843875,0.6305340047541185,0.0725
HistGradientBoostingRegularized,0.84,0.7845849802371542,0.2572909915748542,0.38750610053684725,0.843125,0.6202050435650328,0.06325
HistGradientBoostingRegularized,0.85,0.8075221238938053,0.23655217109526896,0.3659147869674185,0.841875,0.611539210838017,0.0565
HistGradientBoostingRegularized,0.86,0.8209718670076727,0.20803629293583928,0.33195449844881075,0.8385,0.5985976725636297,0.048875
HistGradientBoostingRegularized,0.87,0.835820895522388,0.18146467919637072,0.29818956336528224,0.83525,0.5864733958162432,0.041875
HistGradientBoostingRegularized,0.88,0.8405797101449275,0.15035644847699287,0.25508521165475534,0.830625,0.5717710692129427,0.0345
HistGradientBoostingRegularized,0.89,0.8636363636363636,0.12313674659753726,0.21554169030062392,0.827125,0.5592453130540729,0.0275
HistGradientBoostingRegularized,0.9,0.8614457831325302,0.09267660401814647,0.1673493270918666,0.822125,0.5445572891548065,0.02075
GradientBoosting,0.1,0.30856643356643354,0.915100453661698,0.461513319169799,0.588125,0.7125448063569447,0.572
GradientBoosting,0.11,0.3277988614800759,0.8956578094620868,0.47994443479770793,0.625625,0.7283771469487916,0.527
GradientBoosting,0.12,0.3395661929693343,0.8826960466623461,0.49045732805185455,0.64625,0.7362218037245446,0.501375
GradientBoosting,0.13,0.3523859465128474,0.8710304601425793,0.5017733806234833,0.666375,0.7442499365913454,0.47675
GradientBoosting,0.14,0.36403750689464975,0.8554763447828905,0.5107370864770748,0.683875,0.7491722749158374,0.45325
GradientBoosting,0.15,0.37779740871613665,0.83149708360337,0.5195383680907066,0.703375,0.7521276652336193,0.4245
GradientBoosting,0.16,0.39133146242594324,0.813350615683733,0.5284210526315789,0.72,0.7555215212536677,0.400875
GradientBoosting,0.17,0.40302432610124916,0.7945560596241089,0.5347873500545256,0.733375,0.756655449666476,0.38025
GradientBoosting,0.18,0.41849912739965095,0.7770576798444588,0.544010889292196,0.74875,0.7595215610001294,0.358125
GradientBoosting,0.19,0.4315673289183223,0.7602073882047958,0.550574982398498,0.760625,0.7604660915005704,0.33975
GradientBoosting,0.2,0.440061871616396,0.7375243033052495,0.5512230564301284,0.768375,0.7566357771753134,0.32325
GradientBoosting,0.21,0.4515472312703583,0.7187297472456254,0.5546386596649162,0.777375,0.7550594686359767,0.307
GradientBoosting,0.22,0.4623243933588761,0.7038237200259235,0.5580678314491264,0.785,0.7541110237112737,0.293625
GradientBoosting,0.23,0.4785714285714286,0.694750486066105,0.5667459688078245,0.795125,0.7569307641729007,0.28
GradientBoosting,0.24,0.48792943361188484,0.6811406351263772,0.5685691100892616,0.800625,0.7551591358998775,0.26925
GradientBoosting,0.25,0.49831487722676937,0.6707712248865846,0.5718232044198895,0.80625,0.7546979866108623,0.259625
GradientBoosting,0.26,0.5108531044926805,0.6558651976668827,0.5743473325766175,0.8125,0.7528977529297709,0.247625
GradientBoosting,0.27,0.5232804232804232,0.6409591704471809,0.5761724439265948,0.818125,0.7507103425412303,0.23625
GradientBoosting,0.28,0.5391884380211228,0.6286454957874271,0.5804907241172951,0.82475,0.7501288497986229,0.224875
GradientBoosting,0.29,0.5485579752795762,0.6040181464679196,0.5749537322640346,0.82775,0.7426161663112403,0.212375
GradientBoosting,0.3,0.5567698846387371,0.594296824368114,0.5749216300940438,0.8305,0.7406206128964621,0.205875
GradientBoosting,0.31,0.5626566416040101,0.5819831497083603,0.5721567378145906,0.832125,0.7369417064942607,0.1995
GradientBoosting,0.32,0.5741469816272966,0.5670771224886585,0.5705901532442126,0.835375,0.7332830246174127,0.1905
GradientBoosting,0.33,0.5815983881799865,0.5612443292287751,0.5712401055408971,0.8375,0.7323799468662073,0.186125
GradientBoosting,0.34,0.5895627644569816,0.5418016850291639,0.5646740965889903,0.838875,0.7258334737674859,0.17725
GradientBoosting,0.35,0.6053412462908012,0.5288399222294232,0.564510549982705,0.842625,0.7232243594421082,0.1685
GradientBoosting,0.36,0.6162162162162163,0.5171743357096565,0.5623678646934461,0.84475,0.7201018031343698,0.161875
GradientBoosting,0.37,0.6250999200639489,0.5068049254698639,0.5597709377236937,0.84625,0.7170852875761895,0.156375
GradientBoosting,0.38,0.6331950207468879,0.4944912508101102,0.5553129548762736,0.84725,0.7130192044665388,0.150625
GradientBoosting,0.39,0.6369098712446352,0.48088139987038236,0.5480059084194978,0.847,0.7076855504849822,0.145625
GradientBoosting,0.4,0.6464826357969724,0.47051198963058977,0.5446361590397599,0.84825,0.7045141642438221,0.140375
GradientBoosting,0.41,0.6561338289962825,0.457550226830849,0.5391370752195495,0.849125,0.7001240370641778,0.1345
GradientBoosting,0.42,0.6634241245136187,0.4419961114711601,0.5305328665888759,0.849125,0.6942054275800899,0.1285
GradientBoosting,0.43,0.6683366733466933,0.4322747893713545,0.5249901613537977,0.849125,0.6905062966525349,0.12475
GradientBoosting,0.44,0.6781609195402298,0.4206092028515878,0.5192,0.84975,0.6864545162469182,0.119625
GradientBoosting,0.45,0.6856835306781486,0.4128321451717434,0.5153721682847896,0.85025,0.6838049528708338,0.116125
GradientBoosting,0.46,0.6940382452193475,0.3998703823720026,0.5074013157894737,0.85025,0.6788727783007605,0.111125
GradientBoosting,0.47,0.7086801426872771,0.3862605314322748,0.5,0.851,0.6741586070511227,0.105125
GradientBoosting,0.48,0.7166042446941323,0.37200259235255995,0.48976109215017066,0.8505,0.6684234736580827,0.100125
GradientBoosting,0.49,0.727979274611399,0.3642255346727155,0.48552915766738663,0.851125,0.665851345623488,0.0965
GradientBoosting,0.5,0.7368421052631579,0.35385612443292286,0.47810858143607704,0.851,0.6618281706259395,0.092625
GradientBoosting,0.51,0.7447698744769874,0.3460790667530784,0.4725663716814159,0.851,0.6588688658838956,0.089625
GradientBoosting,0.52,0.7566765578635015,0.3305249513933895,0.46008119079837617,0.850375,0.6525630796923584,0.08425
GradientBoosting,0.53,0.7615384615384615,0.3208036292935839,0.45143638850889195,0.849625,0.6483993367158642,0.08125
GradientBoosting,0.54,0.7667731629392971,0.31108230719377833,0.4426002766251729,0.848875,0.6442355937393702,0.07825
GradientBoosting,0.55,0.7677100494233937,0.3020090732339598,0.43348837209302327,0.84775,0.6400861534669102,0.075875
GradientBoosting,0.56,0.7753378378378378,0.29747245625405055,0.42997658079625295,0.847875,0.6384373277088744,0.074
GradientBoosting,0.57,0.7883597883597884,0.28969539857420606,0.42369668246445497,0.848,0.6355554583083203,0.070875
GradientBoosting,0.58,0.8007518796992481,0.2760855476344783,0.4106024096385542,0.847125,0.6298346276193144,0.0665
GradientBoosting,0.59,0.8071570576540755,0.26312378483473753,0.396871945259042,0.84575,0.6240506642928527,0.062875
GradientBoosting,0.6,0.8083333333333333,0.25145819831497085,0.38358872960949086,0.844125,0.6186050477404187,0.06
GradientBoosting,0.61,0.8173913043478261,0.2436811406351264,0.3754368447329007,0.843625,0.6153360016324153,0.0575
GradientBoosting,0.62,0.819634703196347,0.23266364225534672,0.3624432104997476,0.842125,0.6102144291499747,0.05475
GradientBoosting,0.63,0.8333333333333334,0.220349967595593,0.34853921066119936,0.841125,0.6049093805764862,0.051
GradientBoosting,0.64,0.8311688311688312,0.20738820479585224,0.33195020746887965,0.839,0.5986608052010854,0.048125
GradientBoosting,0.65,0.840782122905028,0.19507453013609852,0.3166754339821147,0.837625,0.5931234506031274,0.04475
GradientBoosting,0.66,0.849112426035503,0.18600129617627997,0.30515683147262096,0.836625,0.5890514456721573,0.04225
GradientBoosting,0.67,0.853035143769968,0.1730395333765392,0.28771551724137934,0.83475,0.5829577409797362,0.039125
GradientBoosting,0.68,0.8576271186440678,0.16396629941672067,0.27529923830250275,0.8335,0.5787308653657863,0.036875
GradientBoosting,0.69,0.8642857142857143,0.15683732987686325,0.2654964344487109,0.832625,0.5754761219618171,0.035
GradientBoosting,0.7,0.8871595330739299,0.14776409591704473,0.25333333333333335,0.832,0.5716364230553165,0.032125
GradientBoosting,0.71,0.8801652892561983,0.13804277381723914,0.23865546218487396,0.830125,0.5667757620054137,0.03025
GradientBoosting,0.72,0.8738738738738738,0.12572909915748542,0.2198300283286119,0.827875,0.5606963600170267,0.02775
GradientBoosting,0.73,0.875,0.11795204147764096,0.20788121073672186,0.826625,0.5569627018600842,0.026
GradientBoosting,0.74,0.8717948717948718,0.1101749837977965,0.1956271576524741,0.82525,0.5531516083616519,0.024375
GradientBoosting,0.75,0.8920454545454546,0.101749837977965,0.18266433973240256,0.824375,0.5494036475006752,0.022
GradientBoosting,0.76,0.8805031446540881,0.09073233959818536,0.1645123384253819,0.82225,0.5438948983107854,0.019875
GradientBoosting,0.77,0.8918918918918919,0.08554763447828904,0.15612063867534004,0.821625,0.5415348517753068,0.0185
GradientBoosting,0.78,0.8837209302325582,0.07388204795852236,0.13636363636363635,0.8195,0.5357794938569134,0.016125
GradientBoosting,0.79,0.9083333333333333,0.07064160725858717,0.13108839446782922,0.819375,0.5344690148729052,0.015
GradientBoosting,0.8,0.9150943396226415,0.06286454957874271,0.11764705882352941,0.818125,0.5307353567159626,0.01325
GradientBoosting,0.81,0.90625,0.056383668178872325,0.10616229408175717,0.816875,0.5274949160160275,0.012
GradientBoosting,0.82,0.9090909090909091,0.05184705119896306,0.09809932556713673,0.816125,0.5253040428675627,0.011
GradientBoosting,0.83,0.9047619047619048,0.0492546986390149,0.09342347879532882,0.815625,0.5240078665875886,0.0105
GradientBoosting,0.84,0.9154929577464789,0.04212572909915749,0.080545229244114,0.8145,0.5205982525006396,0.008875
GradientBoosting,0.85,0.9016393442622951,0.0356448476992871,0.0685785536159601,0.81325,0.5173578118007044,0.007625
GradientBoosting,0.86,0.8867924528301887,0.0304601425793908,0.05889724310776942,0.81225,0.5147654592407562,0.006625
GradientBoosting,0.87,0.9285714285714286,0.025275437459494492,0.04921135646687697,0.811625,0.5124054127052777,0.00525
GradientBoosting,0.88,0.9210526315789473,0.02268308489954634,0.044275774826059454,0.811125,0.5111092364253036,0.00475
GradientBoosting,0.89,0.9285714285714286,0.016850291639662993,0.033099936346276254,0.810125,0.5082702751368517,0.0035
GradientBoosting,0.9,0.9130434782608695,0.013609850939727802,0.02681992337164751,0.8095,0.5066500547868842,0.002875
LogisticRegression_baseline,0.1,0.21958584987057808,0.9896305897602073,0.35942097210780277,0.319625,0.5745736966146553,0.86925
LogisticRegression_baseline,0.11,0.22456192018848475,0.9883344134802333,0.3659707223422126,0.3395,0.5863926984545351,0.848875
LogisticRegression_baseline,0.12,0.2293522572852182,0.9844458846403111,0.37203036982610826,0.359,0.5969929593559307,0.827875
LogisticRegression_baseline,0.13,0.23334878689537938,0.9786130913804277,0.3768405290741203,0.37575,0.6051498165590384,0.808875
LogisticRegression_baseline,0.14,0.23856416772554004,0.9734283862605314,0.38321214440617424,0.395625,0.6154891660278962,0.787
LogisticRegression_baseline,0.15,0.24396607958251793,0.9695398574206092,0.3898371335504886,0.414625,0.6257796855633323,0.7665
LogisticRegression_baseline,0.16,0.24911927528938096,0.9624108878807518,0.39578891257995735,0.43325,0.6346048554317806,0.745125
LogisticRegression_baseline,0.17,0.2528301886792453,0.9552819183408944,0.39983724399837245,0.446875,0.6403326116406346,0.72875
LogisticRegression_baseline,0.18,0.2579288592956019,0.9539857420609202,0.40606896551724136,0.46175,0.64905419982092,0.713375
LogisticRegression_baseline,0.19,0.26204549525344795,0.948152948801037,0.4106090373280943,0.475,0.6550428674623119,0.697875
LogisticRegression_baseline,0.2,0.26692279546286135,0.9455605962410888,0.4163218718790127,0.488625,0.6624968847706916,0.68325
LogisticRegression_baseline,0.21,0.27199399737385105,0.9397278029812054,0.42187954611579864,0.50325,0.6693373411684717,0.666375
LogisticRegression_baseline,0.22,0.27648183556405354,0.9371354504212573,0.42698951720064965,0.514875,0.6755523930130136,0.65375
LogisticRegression_baseline,0.23,0.2814698983580923,0.933246921581335,0.43249737197777444,0.527625,0.681971145473957,0.6395
LogisticRegression_baseline,0.24,0.2856,0.9254698639014906,0.43649701971572674,0.539125,0.6861358921489797,0.625
LogisticRegression_baseline,0.25,0.29024340355901,0.9196370706416073,0.4412313432835821,0.55075,0.6911179003510034,0.611125
LogisticRegression_baseline,0.26,0.2961876832844575,0.916396629941672,0.4476808611682761,0.563875,0.69801556756492,0.59675
LogisticRegression_baseline,0.27,0.30090012858979853,0.9099157485418017,0.45224673860525044,0.574875,0.7023637903309907,0.58325
LogisticRegression_baseline,0.28,0.3064622124863089,0.9066753078418665,0.4580877537655534,0.58625,0.7081773627640493,0.570625
LogisticRegression_baseline,0.29,0.31150482170890337,0.9001944264419961,0.4628457180939687,0.597,0.7123707148471402,0.557375
LogisticRegression_baseline,0.3,0.3167316961211843,0.8943616331821128,0.46779661016949153,0.6075,0.7166558049757552,0.544625
LogisticRegression_baseline,0.31,0.3208518605195413,0.8885288399222294,0.47145804676753783,0.61575,0.7195470589575527,0.534125
LogisticRegression_baseline,0.32,0.32643733461630986,0.8794556059624109,0.476140350877193,0.62675,0.7229088468096088,0.519625
LogisticRegression_baseline,0.33,0.3325135268076734,0.8762151652624757,0.4820823676234623,0.636875,0.7279480658277687,0.50825
LogisticRegression_baseline,0.34,0.3376165280927186,0.8684381075826313,0.4862119013062409,0.646,0.7306415410144843,0.496125
LogisticRegression_baseline,0.35,0.34554429722005714,0.8619572261827608,0.49332344213649854,0.6585,0.7359189878784332,0.481125
LogisticRegression_baseline,0.36,0.34969487927832316,0.8541801685029164,0.49623493975903615,0.6655,0.7372960622598212,0.471125
LogisticRegression_baseline,0.37,0.3561755146262188,0.8522359040829552,0.5023877745940784,0.674375,0.74205414532009,0.4615
LogisticRegression_baseline,0.38,0.3623993335184671,0.8457550226830849,0.5073872472783826,0.68325,0.7450859672808332,0.450125
LogisticRegression_baseline,0.39,0.3690645436451521,0.8412184057031756,0.5130434782608696,0.692,0.7487801800855974,0.439625
LogisticRegression_baseline,0.4,0.37551020408163266,0.8347375243033053,0.5179971847979087,0.700375,0.7515022606803812,0.42875
LogisticRegression_baseline,0.41,0.38096658711217185,0.8276085547634479,0.5217568947906026,0.707375,0.7531259437902729,0.419
LogisticRegression_baseline,0.42,0.38764903699174563,0.8217757615035645,0.5267968425425841,0.71525,0.7557848917476007,0.408875
LogisticRegression_baseline,0.43,0.3914813654870028,0.8101101749837978,0.5278716216216216,0.7205,0.7545982189771088,0.399125
LogisticRegression_baseline,0.44,0.39557266602502406,0.7990926766040182,0.5291845493562232,0.72575,0.7536581549351205,0.389625
LogisticRegression_baseline,0.45,0.40197693574958815,0.7906675307841866,0.5329838357361293,0.73275,0.7547886205880048,0.379375
LogisticRegression_baseline,0.46,0.40653418659481305,0.7822423849643552,0.5350177304964538,0.73775,0.7546801207770514,0.371125
LogisticRegression_baseline,0.47,0.4141030072589008,0.7764095917044718,0.5401262398557258,0.745,0.75695189202693,0.361625
LogisticRegression_baseline,0.48,0.4203461674320028,0.7712248865845756,0.5441243712848651,0.75075,0.7585410479074342,0.353875
LogisticRegression_baseline,0.49,0.42348237004725553,0.7550226830848995,0.5426176059618072,0.7545,0.7546988899395382,0.343875
LogisticRegression_baseline,0.5,0.4288905435591958,0.7465975372650681,0.5448096476708442,0.759375,0.754512954787095,0.33575
LogisticRegression_baseline,0.51,0.43653846153846154,0.7355800388852884,0.5479121409606565,0.765875,0.7543472441600052,0.325
LogisticRegression_baseline,0.52,0.4442246835443038,0.727802981205444,0.5517071972488332,0.771875,0.7551048358094743,0.316
LogisticRegression_baseline,0.53,0.45054945054945056,0.7174335709656513,0.5535,0.77675,0.7541790744715201,0.307125
LogisticRegression_baseline,0.54,0.45678496868475993,0.7090084251458199,0.5556119857795836,0.78125,0.7537608332946073,0.299375
LogisticRegression_baseline,0.55,0.4646074646074646,0.7018794556059624,0.5591120289106867,0.7865,0.754300421623641,0.291375
LogisticRegression_baseline,0.56,0.4693156732891832,0.6889176928062216,0.5582983193277311,0.78975,0.751381565932304,0.283125
LogisticRegression_baseline,0.57,0.48058474189127454,0.6817887232663642,0.5637727759914255,0.7965,0.7528503783592159,0.273625
LogisticRegression_baseline,0.58,0.4894117647058824,0.6740116655865198,0.5670665212649946,0.8015,0.7529884872767663,0.265625
LogisticRegression_baseline,0.59,0.4949201741654572,0.6629941672067401,0.5667590027700831,0.8045,0.7506545870879604,0.258375
LogisticRegression_baseline,0.6,0.5007466401194625,0.6519766688269605,0.5664414414414415,0.8075,0.7483206868991548,0.251125
LogisticRegression_baseline,0.61,0.5108024691358025,0.6435515230071289,0.5695440206481216,0.812375,0.7481347517467114,0.243
LogisticRegression_baseline,0.62,0.5210442194992009,0.6338302009073234,0.5719298245614035,0.817,0.7473007284542812,0.234625
LogisticRegression_baseline,0.63,0.5297684674751929,0.6228127025275437,0.572535001489425,0.820625,0.7453540049729247,0.22675
LogisticRegression_baseline,0.64,0.538021726700972,0.609850939727803,0.571688942891859,0.82375,0.7423577139400979,0.218625
LogisticRegression_baseline,0.65,0.5472255017709563,0.6007777057679844,0.5727525486561631,0.827125,0.7409959459612727,0.21175
LogisticRegression_baseline,0.66,0.5514705882352942,0.5832793259883344,0.5669291338582677,0.828125,0.7349569930235926,0.204
LogisticRegression_baseline,0.67,0.5627376425855514,0.5755022683084899,0.569048381928869,0.831875,0.7343207485262444,0.19725
LogisticRegression_baseline,0.68,0.5684485006518905,0.5651328580686974,0.5667858303542411,0.833375,0.7313042329680641,0.19175
LogisticRegression_baseline,0.69,0.5772083614295347,0.5547634478289047,0.5657633840052875,0.83575,0.7288297648003127,0.185375
LogisticRegression_baseline,0.7,0.58222533240028,0.5392093324692158,0.5598923283983849,0.8365,0.7233757673651638,0.178625
LogisticRegression_baseline,0.71,0.5930232558139535,0.5288399222294232,0.5590955806783144,0.839125,0.7210561698803923,0.172
LogisticRegression_baseline,0.72,0.6053030303030303,0.5178224238496435,0.5581557806496682,0.841875,0.7185673990086068,0.165
LogisticRegression_baseline,0.73,0.6120348376880443,0.5009721322099806,0.5509622238061297,0.8425,0.7125427487749609,0.157875
LogisticRegression_baseline,0.74,0.6266666666666667,0.4873622812702528,0.5483047757929275,0.845125,0.7089901076476709,0.15
LogisticRegression_baseline,0.75,0.6331877729257642,0.4698639014906027,0.5394345238095238,0.84525,0.7024091073195619,0.143125
LogisticRegression_baseline,0.76,0.6418181818181818,0.457550226830849,0.5342413923571698,0.846125,0.6982655888684213,0.1375
LogisticRegression_baseline,0.77,0.6511406844106464,0.4439403758911212,0.5279383429672447,0.846875,0.6935514176187835,0.1315
